Project Name,Project ID,Project Type,Extension Type,Extension Version,Hub ID,Root Folder ID,Self Link,Web View Link
Demo_Planen & Bauen,b.f3e4f88f-0e72-40a1-8a9e-4c369e9e1ffb,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.ZZgYG5tIRNiCROqaIIOqtQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f3e4f88f-0e72-40a1-8a9e-4c369e9e1ffb,https://acc.autodesk.eu/docs/files/projects/f3e4f88f-0e72-40a1-8a9e-4c369e9e1ffb
S026_N00000769,b.9a9aef10-abb7-469e-b8d9-0d413cdc1733,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co._cHB2ezvRLCp-auJ9FetBA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.9a9aef10-abb7-469e-b8d9-0d413cdc1733,https://acc.autodesk.eu/docs/files/projects/9a9aef10-abb7-469e-b8d9-0d413cdc1733
TR1603_N00000734,b.ef365cfb-28bf-4223-a806-5cd4b6ea3369,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.AqQp8QEzQMKcXlwenRjCLQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.ef365cfb-28bf-4223-a806-5cd4b6ea3369,https://acc.autodesk.eu/docs/files/projects/ef365cfb-28bf-4223-a806-5cd4b6ea3369
TR1602_N00001024,b.9197662f-388b-4036-baf7-2cc8b3df9687,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.rD_BM8fXTVSwj4WvuqUXYw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.9197662f-388b-4036-baf7-2cc8b3df9687,https://acc.autodesk.eu/docs/files/projects/9197662f-388b-4036-baf7-2cc8b3df9687
S101_N00000743,b.b5957c92-f202-49b1-96fc-f568d945e207,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.cNRucS-8TMKzkuVfzhErNw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.b5957c92-f202-49b1-96fc-f568d945e207,https://acc.autodesk.eu/docs/files/projects/b5957c92-f202-49b1-96fc-f568d945e207
S059_N00001596,b.b583e189-f3db-4306-b7ea-2d788b81f3e2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.3ckUoSJaSX2CsMTkW_Unjw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.b583e189-f3db-4306-b7ea-2d788b81f3e2,https://acc.autodesk.eu/docs/files/projects/b583e189-f3db-4306-b7ea-2d788b81f3e2
TR1510_N0000927,b.40042795-4a64-40ae-9917-499be8115f32,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.AlceyQX3TaWuFb3eZhW0Jg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.40042795-4a64-40ae-9917-499be8115f32,https://acc.autodesk.eu/docs/files/projects/40042795-4a64-40ae-9917-499be8115f32
Demo_Phasenverwaltung,b.4882f986-1288-4734-9dee-df5a2e30a306,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.mm6T1o1pTjinsP8V4wxfgw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.4882f986-1288-4734-9dee-df5a2e30a306,https://acc.autodesk.eu/docs/files/projects/4882f986-1288-4734-9dee-df5a2e30a306
S046_N00001075,b.7ce6f62c-d89e-4b4e-bb51-f79ec8785ad6,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.hDkYOqr1QauIJmM2YP6U4A,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.7ce6f62c-d89e-4b4e-bb51-f79ec8785ad6,https://acc.autodesk.eu/docs/files/projects/7ce6f62c-d89e-4b4e-bb51-f79ec8785ad6
S077_N00001511,b.e4cd2070-3ef3-45d8-9fea-ed965e41101c,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.hHLF7a_mSUOrkFmHnu97vw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e4cd2070-3ef3-45d8-9fea-ed965e41101c,https://acc.autodesk.eu/docs/files/projects/e4cd2070-3ef3-45d8-9fea-ed965e41101c
TR1870_N00001490,b.e1b1a206-b0f9-4672-bbc7-a84fdc7f0a7c,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.cfxGWeJeQrK5Kc2T6YR2ZQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e1b1a206-b0f9-4672-bbc7-a84fdc7f0a7c,https://acc.autodesk.eu/docs/files/projects/e1b1a206-b0f9-4672-bbc7-a84fdc7f0a7c
S108_N00000784,b.055f723f-c00b-47a9-b01a-bdd0cad2a231,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.FXQlHi7lRuyTlev0CcQkhg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.055f723f-c00b-47a9-b01a-bdd0cad2a231,https://acc.autodesk.eu/docs/files/projects/055f723f-c00b-47a9-b01a-bdd0cad2a231
S098_N00000785,b.57226f0b-e4b2-46dc-94df-1e7d3f1eeeee,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.l1NKEfMrTw6eW-GVXoxejg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.57226f0b-e4b2-46dc-94df-1e7d3f1eeeee,https://acc.autodesk.eu/docs/files/projects/57226f0b-e4b2-46dc-94df-1e7d3f1eeeee
S156_N00000786,b.8b5bdb30-7782-45f6-9682-955b3b96ddd2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.GIQPTtFvSQ-Doqh_a6zwDg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8b5bdb30-7782-45f6-9682-955b3b96ddd2,https://acc.autodesk.eu/docs/files/projects/8b5bdb30-7782-45f6-9682-955b3b96ddd2
TR1261_N00000719,b.d7baa171-5831-457a-965a-871ec03047ea,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.DYJX3l0bTsGkA0l9bC4sWQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.d7baa171-5831-457a-965a-871ec03047ea,https://acc.autodesk.eu/docs/files/projects/d7baa171-5831-457a-965a-871ec03047ea
TR1634_N00000861,b.4f8fb506-0e7f-44de-890c-b2cf88276728,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.WS-wreUMRje5xNH0rhaaLQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.4f8fb506-0e7f-44de-890c-b2cf88276728,https://acc.autodesk.eu/docs/files/projects/4f8fb506-0e7f-44de-890c-b2cf88276728
Demo_Musterfachmodelle,b.f9573734-ecf9-49b1-acc9-f486b0fcd5df,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.mZMmRkS_Rnqpd5HJ4TlkiA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f9573734-ecf9-49b1-acc9-f486b0fcd5df,https://acc.autodesk.eu/docs/files/projects/f9573734-ecf9-49b1-acc9-f486b0fcd5df
S005_N00000921,b.ea6aa6b3-8d18-4b23-b920-e4deabeb099a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co._RoF5WLcSyieUEVBn9XEVA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.ea6aa6b3-8d18-4b23-b920-e4deabeb099a,https://acc.autodesk.eu/docs/files/projects/ea6aa6b3-8d18-4b23-b920-e4deabeb099a
S089_N00000940,b.39d05fd9-ea45-4180-ab77-7afc67ec31c4,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.ghDZlszuQT-d5fRsWRqx6w,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.39d05fd9-ea45-4180-ab77-7afc67ec31c4,https://acc.autodesk.eu/docs/files/projects/39d05fd9-ea45-4180-ab77-7afc67ec31c4
S171_N00001067,b.e1c68509-f285-4bff-8c6e-22e9487322fa,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.5Ao1XYqERKWblAQTsL1a0g,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e1c68509-f285-4bff-8c6e-22e9487322fa,https://acc.autodesk.eu/docs/files/projects/e1c68509-f285-4bff-8c6e-22e9487322fa
S103_N00000793,b.7141175e-a4a1-45e7-8828-960d0148669a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.xOIGrdWmS7a_ANFg4AxxgA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.7141175e-a4a1-45e7-8828-960d0148669a,https://acc.autodesk.eu/docs/files/projects/7141175e-a4a1-45e7-8828-960d0148669a
TR2020_N00000936,b.c6991d51-37a4-42a4-98ac-d398c89ac9cf,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.s-6uT8DjQsqXK66bg0TBvg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.c6991d51-37a4-42a4-98ac-d398c89ac9cf,https://acc.autodesk.eu/docs/files/projects/c6991d51-37a4-42a4-98ac-d398c89ac9cf
TR1250_N00000982,b.1aac5430-3872-4dd6-942e-1ea08e7e37e5,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.utK1ZsldS5qWANgtp4e5dg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.1aac5430-3872-4dd6-942e-1ea08e7e37e5,https://acc.autodesk.eu/docs/files/projects/1aac5430-3872-4dd6-942e-1ea08e7e37e5
XXXX_Modul_Unterwerksgebäude,b.4868bf05-68da-46f9-be55-c70aafb017f5,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.9tz3bdv5QmqW8tuITa3maQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.4868bf05-68da-46f9-be55-c70aafb017f5,https://acc.autodesk.eu/docs/files/projects/4868bf05-68da-46f9-be55-c70aafb017f5
S010_N00001696,b.9bbe2609-d73b-4287-a67a-27b487906689,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.tb75HONvT6yLWvd4hKFBOQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.9bbe2609-d73b-4287-a67a-27b487906689,https://acc.autodesk.eu/docs/files/projects/9bbe2609-d73b-4287-a67a-27b487906689
